,pid1,pid2,cnt,throughput_avg,throughput_std,total_bytes,total_timespent,city1,city2,fips_code1,fips_code2,continent_code1,continent_code2,isp1,isp2,min_ts,max_ts,cnt_neighbour
4017,56e92642-d169-4be5-a5e4-d02f00d15a05,60f275bf-ef0e-4f7f-8f67-7c8a2cf4f680,11,236.85186942925367,31.367163683457154,12207592,52288,Piove di Sacco,Casablanca,IT,MO,Southern Europe,Northern Africa,Wind Tre,Inwi Mobile,2020-07-03 19:36:54.820000+00:00,2020-07-03 19:52:42.995000+00:00,28
1186,1cff6f1a-5638-4f09-88e0-d71fd36a8eb2,06019b80-fced-4fe3-b2e0-565cfd5c68b3,124,115.3698916078017,18.858612252390625,55535200,496957,Salé,Kyiv,MO,UP,Northern Africa,Eastern Europe,Maroc Telecom,Volia,2020-07-03 17:43:13.928000+00:00,2020-07-03 19:20:06.422000+00:00,25
3217,43c0a864-a4ff-4ca8-815a-d4cc60d0505c,b8cc3766-1d44-47ba-9fcf-7927327ba7d6,3,88.29893326374382,2.062068986031317,1333672,15106,Meknes,Agadir,MO,MO,Northern Africa,Northern Africa,Maroc Telecom,Maroc Telecom ADSL,2020-07-03 19:49:42.882000+00:00,2020-07-03 19:50:00.741000+00:00,7
2679,3b758b85-4b8e-4c1f-9564-92cf8c9a0c61,e428ab9e-15a2-4c7a-89df-70cdc241756a,2,141.89261959303042,10.107455540202078,918192,6480,New York,Düsseldorf,US,GM,Northern America,Western Europe,M247 Ltd,Unitymedia,2020-07-03 20:32:23.395000+00:00,2020-07-03 20:32:29.954000+00:00,32
10988,f384cb56-edec-4f05-8548-4748a48dfbb9,eb90929d-8a8c-4e65-b69a-94480644dcea,32,291.0141942460527,65.49186108715232,41609664,149683,Amsterdam,Herstal,NL,BE,Western Europe,Western Europe,Euronet Communications B.V.,VOO,2020-07-03 14:18:26.996000+00:00,2020-07-03 14:34:40.846000+00:00,32
5402,741768c7-3b46-4f10-a188-8bcff0ed6c7f,d7a6196c-082c-437d-bcdc-12ddd032140c,7,312.9698560516358,52.12308215938327,9053704,29609,Wilhelmshaven,Karlsruhe,GM,GM,Western Europe,Western Europe,Vodafone Kabel Deutschland,Unitymedia,2020-07-03 21:36:12.343000+00:00,2020-07-03 21:45:07.984000+00:00,8
4898,6a7a6404-00fc-4c70-85e9-f747ccac24b6,f9ed2206-7f97-4626-9260-24d3417be648,53,433.03207372784675,136.01842273185792,67507416,169073,Doorn,Brussels,NL,BE,Western Europe,Western Europe,Euronet Communications B.V.,Telenet,2020-07-03 22:33:03.558000+00:00,2020-07-03 22:55:00.497000+00:00,10
9452,d0cc5755-3d8f-4a01-a206-9d6d956dcec2,2480b5a0-9110-4969-96c5-451f7033012e,62,381.3559033615079,95.68687013323381,79296144,220008,Vernouillet,Frankfurt am Main,FR,GM,Western Europe,Western Europe,SFR,Unitymedia,2020-07-03 21:33:46.441000+00:00,2020-07-03 22:07:10.048000+00:00,9
1531,22f94d5b-d0fb-4c5a-98ec-054ddd50e913,00a61b4e-fff9-47b2-b501-2972d5e169f6,53,297.50361043301365,104.53943195977989,68551192,250285,Igualada,Zurich,SP,SZ,Southern Europe,Western Europe,Adamo Telecom Iberia,Sunrise,2020-07-03 20:24:30.911000+00:00,2020-07-03 20:51:22.293000+00:00,7
4841,693992c9-db37-444a-9f34-e973bbde0c1d,57381c64-775b-4148-9408-6f498a21fe1a,107,456.47935137044124,160.64653062604813,136729768,342953,Casablanca,Herstal,MO,BE,Northern Africa,Western Europe,Maroc Telecom,VOO,2020-07-03 11:23:43.799000+00:00,2020-07-03 12:40:38.160000+00:00,17
12,016d731f-fea7-4acd-9812-3e55e00f7372,26239aef-79d3-4276-b410-26ec8cbf6bb9,2,225.5434892423826,1.3071614098219266,2623728,11633,Astrakhan,London,RS,UK,Eastern Europe,Northern Europe,Nizhnevolzhskie Telecommunication Networks Real LL,Digital Ocean,2020-07-03 00:58:59.507000+00:00,2020-07-03 00:59:54.011000+00:00,13
5269,7163ab3f-315c-4c88-8def-f574551eb486,9c8d796e-01d9-49a7-acfc-b67bc67bac5f,26,356.7973631866735,97.57984614430248,33428656,99889,Casablanca,San Sebastián de La Gomera,MO,SP,Northern Africa,Southern Europe,Maroc Telecom,Jazztel,2020-07-03 22:13:44.576000+00:00,2020-07-03 22:34:11.876000+00:00,6
11523,ffda2e27-1a6c-4264-8d56-dbb2fd26e4e3,d8b6bad9-dfa0-473a-8c7c-17bde5740047,9,252.96968391336884,64.242510251735,11740600,48833,Cincinnati,Agadir,US,MO,Northern America,Northern Africa,Spectrum,Maroc Telecom,2020-07-03 19:04:15.204000+00:00,2020-07-03 19:21:37.583000+00:00,6
7205,9d4a8938-6364-49af-b88f-fab5e5a71c7d,62476a75-19e9-40e8-a65c-346ebf93e562,4,82.96869053405085,6.604750724516807,1785248,21612,Tournus,Rabat,FR,MO,Western Europe,Northern Africa,Free SAS,Maroc Telecom,2020-07-03 19:13:48.918000+00:00,2020-07-03 19:14:04.806000+00:00,9
7972,acd6d9d6-2d9e-48d3-a3f0-4d07cfa11f3b,6915a169-2684-4851-9607-af6853ceab41,100,338.22442015518885,75.89362227810382,129847840,404381,Jacksonville,Paris,US,FR,Northern America,Western Europe,Comcast Cable,Free SAS,2020-07-03 15:54:39.467000+00:00,2020-07-03 17:50:14.314000+00:00,17
10488,e7a5b9c4-c06c-4376-82cc-0773ada9cac1,3cd5d47d-160d-4d7d-9bf3-0c03c8c84ce4,27,194.11375145602327,87.82168950021817,27310760,144467,Orléans,Lochem,FR,NL,Western Europe,Western Europe,Bouygues Telecom,KPN,2020-07-03 21:47:39.820000+00:00,2020-07-03 21:58:47.680000+00:00,28
676,0ea126a2-24d8-4c86-8c40-71f96f68c5f5,448d5eba-b7a8-4353-a136-47c8df84f2d0,47,386.0456289136558,125.52131086254902,60830408,172502,Twickenham,Mortsel,UK,BE,Northern Europe,Western Europe,Sky Broadband,Orange Belgium,2020-07-03 13:28:25.387000+00:00,2020-07-03 14:34:49.946000+00:00,19
5913,8419f8f0-1dcf-4a4b-b5ff-2e8c260e5e85,7f8c8bd5-3b30-44ff-92eb-8b14dd0a2a3e,101,372.79439378279216,79.06155670293002,130167064,365702,Gatineau,Madrid,CA,SP,Northern America,Southern Europe,Videotron Ltee,Digi Spain Telecom S.l.u.,2020-07-03 21:07:32.776000+00:00,2020-07-03 21:44:20.908000+00:00,10
3907,54229679-ee0f-4b7c-9ff7-f444dc42df81,20af67d9-48de-495d-8e8c-8f0fdfe0c80f,15,268.4507934244682,72.45512059440877,18495816,72175,Oslo,Montreal,NO,CA,Northern Europe,Northern America,Get AS,Bell Canada,2020-07-03 17:40:39.699000+00:00,2020-07-03 21:25:30.023000+00:00,19
7227,9e34b98c-2e43-460f-94a3-0a76764c7722,d342f9ae-c8be-4f9f-a23c-3a380f48c095,51,671.0944331534564,298.0018063987353,65777064,115993,Bergschenhoek,Kharkiv,NL,UP,Western Europe,Eastern Europe,KPN,Triolan,2020-07-03 00:40:10.824000+00:00,2020-07-03 01:17:06.188000+00:00,6
7515,a1bb322c-f66c-4bd5-86f3-d7edd81aa3b6,f279f325-7ea0-456f-9e96-739aa68e98ab,72,359.3092779467915,97.5771654813657,92613312,276086,Montreal,Oelde,CA,GM,Northern America,Western Europe,Bell Canada,Deutsches Forschungsnetz,2020-07-03 01:13:03.363000+00:00,2020-07-03 01:42:57.580000+00:00,7
9286,cda3eeec-4c76-4aa7-a53b-28d9a0a70db7,57381c64-775b-4148-9408-6f498a21fe1a,64,387.9870071669162,136.77705254938604,82307904,233940,Épinay-sur-Seine,Herstal,FR,BE,Western Europe,Western Europe,Free SAS,VOO,2020-07-03 08:59:25.168000+00:00,2020-07-03 09:29:58.749000+00:00,8
5074,6d164dcd-1cf8-4c5e-acba-a80078e7693a,96a04656-58de-445e-a3d3-d0a00650c4f4,3,428.37601307958397,98.63145063300958,3836328,9236,Essaouira,Montreal,MO,CA,Northern Africa,Northern America,Maroc Telecom,Bell Canada,2020-07-03 21:51:27.030000+00:00,2020-07-03 22:08:15.664000+00:00,77
703,10788566-458f-4fff-9d56-0f6391f0274d,8f65a285-f8f0-4ef0-bee0-c4000fabd6c8,131,354.45984836278006,100.18461419285872,168939432,513621,Brussels,Madrid,BE,SP,Western Europe,Southern Europe,Telenet,Masmovil,2020-07-03 15:58:45.377000+00:00,2020-07-03 16:53:25.119000+00:00,9
9839,d8468b3c-914c-4957-ac7b-b3c92f3f97ec,aaa7f423-9d08-43c6-999b-c1a9bc4fba38,8,400.8636151699887,51.929845340785505,10401664,26290,Liège,Sittensen,BE,GM,Western Europe,Western Europe,Proximus Pickx,EWE-Tel GmbH,2020-07-03 21:09:59.109000+00:00,2020-07-03 21:11:47.260000+00:00,14
2482,38b3ae49-6c92-44a7-94e4-d29f03368fb1,3f968289-d170-40a9-b900-8f42cff3410f,6,334.21131567842815,73.94817830204397,7783952,24243,Pilar de la Horadada,Saint Paul,SP,US,Southern Europe,Northern America,"Concisa, Comunicacion, Marketing y Servicios S.L.",Comcast Cable,2020-07-03 18:59:15.781000+00:00,2020-07-03 19:01:28.983000+00:00,35
477,0911d4d9-e29e-42b9-9f51-d0458d327037,7566a1df-d80a-4c9b-8a29-267d78958ea1,8,305.2228170792202,52.564911838011476,10359552,34885,Agadir,Cologne,MO,GM,Northern Africa,Western Europe,Maroc Telecom,NetCologne GmbH,2020-07-03 11:48:24.603000+00:00,2020-07-03 11:52:42.907000+00:00,13
8772,c0305145-e976-45b5-a1c4-9cf3d02765af,d9571112-c8e8-4c3c-b1e9-71b3684815e3,43,551.2835829729121,250.7375223637816,55555880,119432,White Plains,Gatineau,US,CA,Northern America,Northern America,Optimum Online,Videotron Ltee,2020-07-03 01:19:04.603000+00:00,2020-07-03 02:35:17.753000+00:00,15
10285,e22420cf-6d75-4fd6-87e4-fa188b34add1,faef4b97-90e2-4ed1-9e1e-214e2018fdc6,3,233.36076863653264,44.921046269341,2753448,12088,Agadir,Sorisole,MO,IT,Northern Africa,Southern Europe,Maroc Telecom,Telecom Italia,2020-07-03 16:47:18.621000+00:00,2020-07-03 16:47:27.975000+00:00,10
4705,6667782b-3b81-4ec7-9aad-221ccd03dcaf,532ace97-805f-4215-b9fc-a71c1da87a3d,5,361.3349358070357,114.63698771933244,6333720,18890,Pulheim,La Louvière,GM,BE,Western Europe,Western Europe,Unitymedia,Proximus Pickx,2020-07-03 07:56:35.242000+00:00,2020-07-03 08:10:00.268000+00:00,6
6861,9763874f-e082-4906-8e3e-9b83275ab2b7,617c69e0-d53e-440a-a955-94efc9b6d096,55,253.3332311476471,34.89723762794382,70856072,284540,Coslada,Porto,SP,PO,Southern Europe,Southern Europe,Digi Spain Telecom S.l.u.,"Nos Comunicacoes, S.A.",2020-07-03 22:41:46.798000+00:00,2020-07-03 23:59:54.822000+00:00,6
10598,ea806f62-8de1-4c41-a203-c3cd45dcaaa2,e1232671-ad35-4912-b403-d3d0c1acdc0e,4,347.55506053671,53.47083950045573,5262496,15405,Rabat,León,MO,SP,Northern Africa,Southern Europe,Maroc Telecom ADSL,Jazztel,2020-07-03 20:44:54.393000+00:00,2020-07-03 20:46:37.849000+00:00,10
2637,3b385322-3f87-4ff8-8be1-00760e0b6313,ab95ce27-ceaf-412d-84ba-b810cc0a670b,48,381.69286296934234,73.75308962199271,61763264,168357,Rabat,Montreal,MO,CA,Northern Africa,Northern America,Maroc Telecom,VIF Internet,2020-07-03 00:10:43.581000+00:00,2020-07-03 00:30:32.838000+00:00,24
7858,a98e2ba0-139e-430c-896b-fc8d1de32722,494b2b29-b048-42f1-823b-256b8fe9b706,5,566.8242330988767,95.2002282813131,6556312,11835,Montreal,Granby,CA,CA,Northern America,Northern America,Bell Canada,Videotron Ltee,2020-07-03 18:31:47.664000+00:00,2020-07-03 18:33:25.829000+00:00,11
6132,88e15d6e-f47a-41bf-ab71-9bda292f910f,6fe1135a-b350-4cc5-9661-9aa9a7b34375,15,143.7505386171033,36.849619758441584,6716488,49911,Akron,Limal,US,BE,Northern America,Western Europe,Spectrum,Scarlet Belgium,2020-07-03 21:08:17.236000+00:00,2020-07-03 21:18:47.673000+00:00,6
3783,50c38cc9-aeef-4039-9c8a-599efbce806b,763de86c-97c9-4ab9-8b77-17de189a2bae,3,614.0944135136227,215.8116519040765,3758120,6694,Rabat,Casablanca,MO,MO,Northern Africa,Northern Africa,Maroc Telecom,Maroc Telecom ADSL,2020-07-03 23:10:57.021000+00:00,2020-07-03 23:11:56.395000+00:00,15
8445,b91b2ab7-ae1e-4492-ada3-29d6d2c53eb0,1d8dee4b-2b39-40d2-9c36-5c247696de3f,5,313.51178255451254,71.70443067067639,6439000,21421,Meknes,Rabat,MO,MO,Northern Africa,Northern Africa,Maroc Telecom,Maroc Telecom,2020-07-03 14:30:01.335000+00:00,2020-07-03 14:31:37.465000+00:00,8
4177,5b075523-ba61-4de6-957b-de681e5ae23a,590079ca-cc95-44cd-b4e3-02194163f947,2,701.6316517306091,513.1513656422682,2680880,5225,Abu Dhabi,Abu Dhabi,AE,AE,Western Asia,Western Asia,Etisalat,Etisalat,2020-07-03 09:49:00.003000+00:00,2020-07-03 09:50:15.770000+00:00,9
5630,7a6c3d7d-8f61-4c69-a752-16ea2b1f90cc,97bf924e-b9af-4e48-8987-a5e901ecc93a,4,317.4368865389307,68.08552058609658,5244448,17169,Tangier,Beyne-Heusay,MO,BE,Northern Africa,Western Europe,Maroc Telecom,Orange Belgium,2020-07-03 12:47:23.283000+00:00,2020-07-03 13:02:14.145000+00:00,18
5761,7f8c8bd5-3b30-44ff-92eb-8b14dd0a2a3e,11310fc1-3851-400d-8b44-44cbb97bb70e,67,402.89091947729264,102.58081475487597,86330728,226540,Madrid,East Brunswick,SP,US,Southern Europe,Northern America,Digi Spain Telecom S.l.u.,Comcast Cable,2020-07-03 19:55:00.815000+00:00,2020-07-03 20:42:59.678000+00:00,10
